,txId,Name,Politician Id,Party,Chamber,State,Asset Type,Issuer,Ticker,Issuer Country,Type,Date Traded,Date Published,Trade Size,Trade Price,Trade Value
5798,20003768050,Michael McCaul,M001157,Republican,House,TX,Stock,SAP SE,SAP,de,Buy,2023-09-18,2023-10-10,555.0,135.24,75000
5799,20003768051,Michael McCaul,M001157,Republican,House,TX,Municipal-security,COUNTY OF SMITH  TEXAS,,,Buy,2023-09-21,2023-10-10,,,8000
5800,20003768052,Michael McCaul,M001157,Republican,House,TX,Municipal-security,SOUTH DAKOTA DEPARTMENT OF HEALTH,,,Buy,2023-09-20,2023-10-10,,,32500
5801,20003768053,Michael McCaul,M001157,Republican,House,TX,Municipal-security,COMMONWEALTH OF PENNSYLVANIA,,,Buy,2023-09-07,2023-10-10,,,32500
5802,20003768054,Michael McCaul,M001157,Republican,House,TX,Municipal-security,SWARTZ CREEK COMMUNITY SCHOOLS,,,Buy,2023-09-19,2023-10-10,,,32500
5803,20003768055,Michael McCaul,M001157,Republican,House,TX,Municipal-security,CITY OF TEMPE ARIZONA,,,Buy,2023-09-20,2023-10-10,,,75000
5804,20003768056,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Buy,2023-09-06,2023-10-10,,,750000
5805,20003768057,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-29,2023-10-10,,,8000
5806,20003768058,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-08,2023-10-10,,,32500
5807,20003768059,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-25,2023-10-10,,,32500
5808,20003768060,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-29,2023-10-10,,,32500
5809,20003768061,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-28,2023-10-10,,,32500
5810,20003768062,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-11,2023-10-10,,,32500
5811,20003768063,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-13,2023-10-10,,,32500
5812,20003768064,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-22,2023-10-10,,,32500
5813,20003768065,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-14,2023-10-10,,,32500
5814,20003768066,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-20,2023-10-10,,,75000
5815,20003768067,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-12,2023-10-10,,,75000
5816,20003768068,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-19,2023-10-10,,,75000
5817,20003768069,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-20,2023-10-10,,,175000
5818,20003768070,Michael McCaul,M001157,Republican,House,TX,Stock,Valvoline Inc,VVV,us,Buy,2023-09-15,2023-10-10,1014.0,32.07,32500
5819,20003768071,Michael McCaul,M001157,Republican,House,TX,Stock,Valvoline Inc,VVV,us,Buy,2023-09-22,2023-10-10,1013.0,32.12,32500
5820,20003768072,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,VANGUARD FEDERAL MONEY MARKET FUND,VMFXX,,Sell,2023-09-12,2023-10-10,32501.0,1.0,32500
5821,20003768073,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,VANGUARD LONG TERM TAX EXEMPT FUND,VWLUX,,Sell,2023-08-31,2023-10-10,71091.0,10.55,750000
5822,20003768074,Michael McCaul,M001157,Republican,House,TX,Municipal-security,COUNTY OF WARD NORTH DAKOTA,,,Sell,2023-09-25,2023-10-10,,,75000
5823,20003768075,Michael McCaul,M001157,Republican,House,TX,Municipal-security,WAXAHACHIE INDEPENDENT SCHOOL DISTRICT,,,Buy,2023-09-20,2023-10-10,,,8000
5824,20003768076,Michael McCaul,M001157,Republican,House,TX,Private-equity-fund,BDT CAPITAL PARTNERS FUND 4 LP,,,Buy,2023-09-26,2023-10-10,,,175000
5825,20003768077,Michael McCaul,M001157,Republican,House,TX,Private-equity-fund,LEWIS & CLARK AGRIFOOD FUND II LP,,,Buy,2023-09-28,2023-10-10,,,32500
5826,20003768078,Michael McCaul,M001157,Republican,House,TX,Non-public-stock,NN INVESTMENTS LLC,,,Buy,2023-09-12,2023-10-10,,,1000000
5827,20003768079,Michael McCaul,M001157,Republican,House,TX,Private-equity-fund,RECURRING CAPITAL FUND III LP,,,Buy,2023-09-21,2023-10-10,,,8000
5828,20003768080,Michael McCaul,M001157,Republican,House,TX,Stock,Advance Auto Parts Inc,AAP,us,Sell,2023-09-15,2023-10-10,2926.0,59.82,175000
5829,20003768081,Michael McCaul,M001157,Republican,House,TX,Stock,AT&T Inc,T,us,Sell,2023-09-12,2023-10-10,12103.0,14.46,175000
5830,20003768082,Michael McCaul,M001157,Republican,House,TX,Stock,Citigroup Inc,C,us,Sell,2023-09-07,2023-10-10,4297.0,40.73,175000
5831,20003768083,Michael McCaul,M001157,Republican,House,TX,Stock,CVS Health Corp,CVS,us,Buy,2023-09-12,2023-10-10,462.0,70.52,32500
5832,20003768084,Michael McCaul,M001157,Republican,House,TX,Stock,Dominion Energy Inc,D,us,Buy,2023-09-12,2023-10-10,3680.0,47.57,175000
5833,20003768085,Michael McCaul,M001157,Republican,House,TX,Stock,DXC Technology Co,DXC,us,Sell,2023-09-06,2023-10-10,1547.0,21.02,32500
5834,20003768086,Michael McCaul,M001157,Republican,House,TX,Stock,DXC Technology Co,DXC,us,Sell,2023-09-01,2023-10-10,3554.0,21.11,75000
5835,20003768087,Michael McCaul,M001157,Republican,House,TX,Stock,DXC Technology Co,DXC,us,Sell,2023-09-05,2023-10-10,3543.0,21.17,75000
5836,20003768088,Michael McCaul,M001157,Republican,House,TX,Stock,Sensata Technologies Holding PLC,ST,us,Buy,2023-09-15,2023-10-10,4620.0,37.89,175000
5837,20003768089,Michael McCaul,M001157,Republican,House,TX,Stock,Sensata Technologies Holding PLC,ST,us,Buy,2023-09-18,2023-10-10,858.0,37.93,32500
5838,20003768090,Michael McCaul,M001157,Republican,House,TX,Stock,Stifel Financial Corp,SF,us,Buy,2023-09-07,2023-10-10,1174.0,63.9,75000
5839,20003768091,Michael McCaul,M001157,Republican,House,TX,Stock,Stifel Financial Corp,SF,us,Buy,2023-09-06,2023-10-10,501.0,64.99,32500
5840,20003768092,Michael McCaul,M001157,Republican,House,TX,Stock,Stifel Financial Corp,SF,us,Buy,2023-09-06,2023-10-10,501.0,64.99,32500
5841,20003768093,Michael McCaul,M001157,Republican,House,TX,Stock,Stifel Financial Corp,SF,us,Buy,2023-09-08,2023-10-10,507.0,64.12,32500
5842,20003768094,Michael McCaul,M001157,Republican,House,TX,Stock,Tapestry Inc,TPR,us,Buy,2023-09-01,2023-10-10,2226.0,33.7,75000
5843,20003768095,Michael McCaul,M001157,Republican,House,TX,Stock,Tapestry Inc,TPR,us,Buy,2023-09-05,2023-10-10,2273.0,33.01,75000
5844,20003768096,Michael McCaul,M001157,Republican,House,TX,Corporate-bond,JPMorgan Chase & Co,JPM,us,Buy,2023-09-07,2023-10-10,,,1000000
5845,20003768097,Michael McCaul,M001157,Republican,House,TX,Corporate-bond,JPMorgan Chase & Co,JPM,us,Sell,2023-09-21,2023-10-10,,,1000000
5846,20003768098,Michael McCaul,M001157,Republican,House,TX,Corporate-bond,JPMorgan Chase & Co,JPM,us,Buy,2023-09-21,2023-10-10,,,1000000
5847,20003768099,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN US GOVERNMENT MONEY MARKET FUND,OGVXX,,Buy,2023-09-01,2023-10-10,32501.0,1.0,32500
5848,20003768100,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN US GOVERNMENT MONEY MARKET FUND,OGVXX,,Sell,2023-09-07,2023-10-10,1000000.0,1.0,1000000
5849,20003768101,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,VANGUARD LONG TERM TAX EXEMPT FUND,VWLUX,,Buy,2023-09-01,2023-10-10,759.0,10.55,8000
5850,20003768102,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard Total Stock Market ETF,VTI,us,Buy,2023-09-22,2023-10-10,38.0,213.64,8000
5851,20003768103,Michael McCaul,M001157,Republican,House,TX,Stock,AerCap Holdings NV,AER,ie,Buy,2023-09-20,2023-10-10,2775.0,63.07,175000
5852,20003768104,Michael McCaul,M001157,Republican,House,TX,Stock,Applied Industrial Technologies Inc,AIT,us,Sell,2023-09-26,2023-10-10,210.0,155.1,32500
5853,20003768105,Michael McCaul,M001157,Republican,House,TX,Municipal-security,ARKANSAS DEVELOPMENT FINANCE AUTHORITY,,,Buy,2023-09-07,2023-10-10,,,8000
5854,20003768106,Michael McCaul,M001157,Republican,House,TX,Municipal-security,CITY OF ATLANTA,,,Buy,2023-09-21,2023-10-10,,,8000
5855,20003768107,Michael McCaul,M001157,Republican,House,TX,Stock,Bayer AG,BAYRY,de,Buy,2023-09-14,2023-10-10,5754.0,13.037,75000
5856,20003768108,Michael McCaul,M001157,Republican,House,TX,Stock,Bayer AG,BAYRY,de,Buy,2023-09-13,2023-10-10,5782.0,12.973,75000
5857,20003768109,Michael McCaul,M001157,Republican,House,TX,Municipal-security,CITY OF BIRMINGHAM ALABAMA,,,Buy,2023-09-19,2023-10-10,,,8000
5858,20003768110,Michael McCaul,M001157,Republican,House,TX,Municipal-security,BOWLING GREEN STATE UNIVERSITY,,,Buy,2023-09-21,2023-10-10,,,8000
5859,20003768111,Michael McCaul,M001157,Republican,House,TX,Municipal-security,BOYERTOWN AREA SCHOOL DISTRICT,,,Buy,2023-09-25,2023-10-10,,,8000
5860,20003768112,Michael McCaul,M001157,Republican,House,TX,Municipal-security,COUNTY OF BROWARD,,,Buy,2023-09-29,2023-10-10,,,75000
5861,20003768113,Michael McCaul,M001157,Republican,House,TX,Municipal-security,CITY OF CHICAGO,,,Buy,2023-09-11,2023-10-10,,,8000
5862,20003768114,Michael McCaul,M001157,Republican,House,TX,Stock,Citigroup Inc,C,us,Sell,2023-09-01,2023-10-10,1804.0,41.59,75000
5863,20003768115,Michael McCaul,M001157,Republican,House,TX,Stock,Citigroup Inc,C,us,Sell,2023-09-19,2023-10-10,1758.0,42.68,75000
5864,20003768116,Michael McCaul,M001157,Republican,House,TX,Municipal-security,CLEAR CREEK COUNTY,,,Buy,2023-09-19,2023-10-10,,,8000
5865,20003768117,Michael McCaul,M001157,Republican,House,TX,Stock,Comcast Corp,CMCSA,us,Sell,2023-09-15,2023-10-10,1655.0,45.34,75000
5866,20003768118,Michael McCaul,M001157,Republican,House,TX,Municipal-security,CONNECTICUT HOUSING FINANCE AUTHORITY,,,Buy,2023-09-21,2023-10-10,,,75000
5867,20003768119,Michael McCaul,M001157,Republican,House,TX,Stock,CTS Corp,CTS,us,Buy,2023-09-08,2023-10-10,792.0,41.08,32500
5868,20003768120,Michael McCaul,M001157,Republican,House,TX,Municipal-security,COUNTY OF CUMBERLAND NORTH CAROLINA,,,Buy,2023-09-15,2023-10-10,,,32500
5869,20003768121,Michael McCaul,M001157,Republican,House,TX,Municipal-security,CITY OF DALLAS,,,Buy,2023-09-06,2023-10-10,,,75000
5870,20003768122,Michael McCaul,M001157,Republican,House,TX,Municipal-security,CITY OF DALLAS,,,Buy,2023-09-26,2023-10-10,,,75000
5871,20003768123,Michael McCaul,M001157,Republican,House,TX,Municipal-security,DISTRICT OF COLUMBIA,,,Buy,2023-09-20,2023-10-10,,,8000
5872,20003768124,Michael McCaul,M001157,Republican,House,TX,Stock,Elevance Health Inc,ELV,us,Buy,2023-09-15,2023-10-10,171.0,441.92,75000
5873,20003768125,Michael McCaul,M001157,Republican,House,TX,Municipal-security,FEDERAL HOME LOAN BANKS,,,Sell,2023-09-29,2023-10-10,,,75000
5874,20003768126,Michael McCaul,M001157,Republican,House,TX,Municipal-security,FORT BEND INDEPENDENT SCHOOL DISTRICT,,,Buy,2023-09-05,2023-10-10,,,32500
5875,20003768127,Michael McCaul,M001157,Republican,House,TX,Municipal-security,STATE OF GEORGIA,,,Sell,2023-09-21,2023-10-10,,,32500
5876,20003768128,Michael McCaul,M001157,Republican,House,TX,Municipal-security,HILLSBOROUGH COUNTY FLORIDA,,,Buy,2023-09-12,2023-10-10,,,8000
5877,20003768129,Michael McCaul,M001157,Republican,House,TX,Municipal-security,CITY OF HOUSTON,,,Buy,2023-09-19,2023-10-10,,,8000
5878,20003768130,Michael McCaul,M001157,Republican,House,TX,Municipal-security,ILLINOIS FINANCE AUTHORITY,,,Buy,2023-09-12,2023-10-10,,,8000
5879,20003768131,Michael McCaul,M001157,Republican,House,TX,Municipal-security,ILLINOIS STATE TOLL HIGHWAY AUTHORITY,,,Buy,2023-09-14,2023-10-10,,,8000
5880,20003768132,Michael McCaul,M001157,Republican,House,TX,Municipal-security,CITY OF JACKSONVILLE FLORIDA,,,Buy,2023-09-14,2023-10-10,,,8000
5881,20003768133,Michael McCaul,M001157,Republican,House,TX,Municipal-security,HOUSING AUTHORITY OF COUNTY OF KING,,,Buy,2023-09-26,2023-10-10,,,8000
5882,20003768134,Michael McCaul,M001157,Republican,House,TX,Municipal-security,LAKEVIEW SCHOOL DISTRICT,,,Buy,2023-09-13,2023-10-10,,,8000
5883,20003768135,Michael McCaul,M001157,Republican,House,TX,Municipal-security,LAMAR CONSOLIDATED INDEPENDENT SCHOOL DISTRICT,,,Buy,2023-09-21,2023-10-10,,,8000
5884,20003768136,Michael McCaul,M001157,Republican,House,TX,Municipal-security,CITY OF LAS VEGAS NEVADA,,,Buy,2023-09-07,2023-10-10,,,8000
5885,20003768137,Michael McCaul,M001157,Republican,House,TX,Municipal-security,STATE OF LOUISIANA,,,Buy,2023-09-07,2023-10-10,,,32500
5886,20003768138,Michael McCaul,M001157,Republican,House,TX,Municipal-security,LOWER COLORADO RIVER AUTHORITY,,,Buy,2023-09-08,2023-10-10,,,32500
5887,20003768139,Michael McCaul,M001157,Republican,House,TX,Municipal-security,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,,,Buy,2023-09-11,2023-10-10,,,8000
5888,20003768140,Michael McCaul,M001157,Republican,House,TX,Municipal-security,STATE OF MASSACHUSETTS,,,Buy,2023-09-21,2023-10-10,,,32500
5889,20003768141,Michael McCaul,M001157,Republican,House,TX,Municipal-security,MASSACHUSETTS DEVELOPMENT FINANCE AGENCY,,,Buy,2023-09-07,2023-10-10,,,32500
5890,20003768142,Michael McCaul,M001157,Republican,House,TX,Municipal-security,STATE OF MASSACHUSETTS,,,Buy,2023-09-26,2023-10-10,,,32500
5891,20003768143,Michael McCaul,M001157,Republican,House,TX,Stock,Meta Platforms Inc,META,us,Sell,2023-09-25,2023-10-10,250.0,300.83,75000
5892,20003768144,Michael McCaul,M001157,Republican,House,TX,Municipal-security,METROPOLITAN NASHVILLE AIRPORT AUTHORITY,,,Buy,2023-09-07,2023-10-10,,,8000
5893,20003768145,Michael McCaul,M001157,Republican,House,TX,Municipal-security,CITY OF MIAMI FLORIDA,,,Buy,2023-09-07,2023-10-10,,,8000
5894,20003768146,Michael McCaul,M001157,Republican,House,TX,Municipal-security,NEW HOPE CULTURAL EDUCATION FACILITIES FINANCE CORP,,,Buy,2023-09-07,2023-10-10,,,8000
5895,20003768147,Michael McCaul,M001157,Republican,House,TX,Municipal-security,NEW JERSEY STATE TURNPIKE AUTHORITY,,,Buy,2023-09-07,2023-10-10,,,32500
5896,20003768148,Michael McCaul,M001157,Republican,House,TX,Municipal-security,STATE OF NEW MEXICO,,,Sell,2023-09-29,2023-10-10,,,32500
5897,20003768149,Michael McCaul,M001157,Republican,House,TX,Municipal-security,NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY,,,Buy,2023-09-20,2023-10-10,,,8000
5898,20003768150,Michael McCaul,M001157,Republican,House,TX,Municipal-security,NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY,,,Buy,2023-09-12,2023-10-10,,,32500
5899,20003768151,Michael McCaul,M001157,Republican,House,TX,Stock,nVent Electric PLC,NVT,gb,Sell,2023-09-27,2023-10-10,612.0,53.15,32500
5900,20003768152,Michael McCaul,M001157,Republican,House,TX,Municipal-security,DORMITORY AUTHORITY OF THE STATE OF NEW YORK,,,Buy,2023-09-12,2023-10-10,,,8000
5901,20003768153,Michael McCaul,M001157,Republican,House,TX,Municipal-security,OAKLAND UNIVERSITY,,,Buy,2023-09-13,2023-10-10,,,8000
5902,20003768154,Michael McCaul,M001157,Republican,House,TX,Municipal-security,OHIO STATE UNIVERSITY,,,Buy,2023-09-25,2023-10-10,,,8000
5903,20003768155,Michael McCaul,M001157,Republican,House,TX,Municipal-security,OLDHAM COUNTY SCHOOL DISTRICT FINANCE CORP,,,Sell,2023-09-01,2023-10-10,,,75000
5904,20003768156,Michael McCaul,M001157,Republican,House,TX,Municipal-security,COUNTY OF OSCEOLA FLORIDA,,,Buy,2023-09-07,2023-10-10,,,8000
5905,20003768157,Michael McCaul,M001157,Republican,House,TX,Municipal-security,PORT AUTHORITY OF NEW YORK AND NEW JERSEY,,,Buy,2023-09-28,2023-10-10,,,75000
5906,20003768158,Michael McCaul,M001157,Republican,House,TX,Municipal-security,PORTLAND INTERNATIONAL AIRPORT,,,Buy,2023-09-19,2023-10-10,,,8000
5907,20003768159,Michael McCaul,M001157,Republican,House,TX,Municipal-security,SALES TAX SECURITIZATION CORP,,,Buy,2023-09-14,2023-10-10,,,8000
5908,20003768160,Michael McCaul,M001157,Republican,House,TX,Stock,SAP SE,SAP,de,Buy,2023-09-27,2023-10-10,588.0,127.68,75000
5909,20003768161,Michael McCaul,M001157,Republican,House,TX,Stock,SAP SE,SAP,de,Buy,2023-09-18,2023-10-10,555.0,135.24,75000
5910,20003768162,Michael McCaul,M001157,Republican,House,TX,Municipal-security,COUNTY OF SMITH  TEXAS,,,Buy,2023-09-21,2023-10-10,,,8000
5911,20003768163,Michael McCaul,M001157,Republican,House,TX,Municipal-security,SOUTH DAKOTA DEPARTMENT OF HEALTH,,,Buy,2023-09-20,2023-10-10,,,32500
5912,20003768164,Michael McCaul,M001157,Republican,House,TX,Municipal-security,COMMONWEALTH OF PENNSYLVANIA,,,Buy,2023-09-07,2023-10-10,,,75000
5913,20003768165,Michael McCaul,M001157,Republican,House,TX,Municipal-security,SWARTZ CREEK COMMUNITY SCHOOLS,,,Buy,2023-09-19,2023-10-10,,,175000
5914,20003768166,Michael McCaul,M001157,Republican,House,TX,Municipal-security,CITY OF TEMPE ARIZONA,,,Buy,2023-09-20,2023-10-10,,,375000
5915,20003768167,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Buy,2023-09-06,2023-10-10,,,750000
5916,20003768168,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-29,2023-10-10,,,3000000
5917,20003768169,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-08,2023-10-10,,,15000000
5918,20003768170,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-25,2023-10-10,,,37500000
5919,20003768171,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-29,2023-10-10,,,50000000
5920,20003768172,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-28,2023-10-10,,,32500
5921,20003768173,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-11,2023-10-10,,,32500
5922,20003768174,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-13,2023-10-10,,,32500
5923,20003768175,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-22,2023-10-10,,,32500
5924,20003768176,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-14,2023-10-10,,,32500
5925,20003768177,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-20,2023-10-10,,,32500
5926,20003768178,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-12,2023-10-10,,,32500
5927,20003768179,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-19,2023-10-10,,,75000
5928,20003768180,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-20,2023-10-10,,,75000
5929,20003768181,Michael McCaul,M001157,Republican,House,TX,Stock,Valvoline Inc,VVV,us,Buy,2023-09-15,2023-10-10,1014.0,32.07,32500
5930,20003768182,Michael McCaul,M001157,Republican,House,TX,Stock,Valvoline Inc,VVV,us,Buy,2023-09-22,2023-10-10,1013.0,32.12,32500
5931,20003768183,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,VANGUARD FEDERAL MONEY MARKET FUND,VMFXX,,Sell,2023-09-12,2023-10-10,8000.0,1.0,8000
5932,20003768184,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,VANGUARD LONG TERM TAX EXEMPT FUND,VWLUX,,Sell,2023-10-01,2023-10-10,73893.0,10.15,750000
5933,20003768185,Michael McCaul,M001157,Republican,House,TX,Municipal-security,COUNTY OF WARD NORTH DAKOTA,,,Sell,2023-09-25,2023-10-10,,,32500
5934,20003768186,Michael McCaul,M001157,Republican,House,TX,Municipal-security,WAXAHACHIE INDEPENDENT SCHOOL DISTRICT,,,Buy,2023-09-20,2023-10-10,,,8000
5935,20003768187,Michael McCaul,M001157,Republican,House,TX,Private-equity-fund,BDT CAPITAL PARTNERS FUND 3 LP,,,Buy,2023-09-26,2023-10-10,,,375000
5936,20003768188,Michael McCaul,M001157,Republican,House,TX,Private-equity-fund,LEWIS & CLARK AGRIFOOD FUND II LP,,,Buy,2023-09-28,2023-10-10,,,8000
5937,20003768189,Michael McCaul,M001157,Republican,House,TX,Non-public-stock,NN INVESTMENTS LLC,,,Buy,2023-09-12,2023-10-10,,,750000
5938,20003768190,Michael McCaul,M001157,Republican,House,TX,Private-equity-fund,RECURRING CAPITAL FUND III LP,,,Buy,2023-09-21,2023-10-10,,,8000
5939,20003768191,Michael McCaul,M001157,Republican,House,TX,Stock,Advance Auto Parts Inc,AAP,us,Sell,2023-09-15,2023-10-10,544.0,59.82,32500
5940,20003768192,Michael McCaul,M001157,Republican,House,TX,Stock,AT&T Inc,T,us,Sell,2023-09-12,2023-10-10,2248.0,14.46,32500
5941,20003768193,Michael McCaul,M001157,Republican,House,TX,Stock,Citigroup Inc,C,us,Sell,2023-09-07,2023-10-10,799.0,40.73,32500
5942,20003768194,Michael McCaul,M001157,Republican,House,TX,Stock,CVS Health Corp,CVS,us,Buy,2023-09-12,2023-10-10,114.0,70.52,8000
5943,20003768195,Michael McCaul,M001157,Republican,House,TX,Stock,Dominion Energy Inc,D,us,Buy,2023-09-12,2023-10-10,684.0,47.57,32500
5944,20003768196,Michael McCaul,M001157,Republican,House,TX,Stock,DXC Technology Co,DXC,us,Sell,2023-09-06,2023-10-10,381.0,21.02,8000
5945,20003768197,Michael McCaul,M001157,Republican,House,TX,Stock,DXC Technology Co,DXC,us,Sell,2023-09-01,2023-10-10,380.0,21.11,8000
5946,20003768198,Michael McCaul,M001157,Republican,House,TX,Stock,DXC Technology Co,DXC,us,Sell,2023-09-05,2023-10-10,379.0,21.17,8000
5947,20003768199,Michael McCaul,M001157,Republican,House,TX,Stock,Sensata Technologies Holding PLC,ST,us,Buy,2023-09-15,2023-10-10,858.0,37.89,32500
5948,20003768200,Michael McCaul,M001157,Republican,House,TX,Stock,Sensata Technologies Holding PLC,ST,us,Buy,2023-09-18,2023-10-10,212.0,37.93,8000
5949,20003768201,Michael McCaul,M001157,Republican,House,TX,Stock,Stifel Financial Corp,SF,us,Buy,2023-09-07,2023-10-10,126.0,63.9,8000
5950,20003768202,Michael McCaul,M001157,Republican,House,TX,Stock,Stifel Financial Corp,SF,us,Buy,2023-09-06,2023-10-10,124.0,64.99,8000
5951,20003768203,Michael McCaul,M001157,Republican,House,TX,Stock,Stifel Financial Corp,SF,us,Buy,2023-09-06,2023-10-10,124.0,64.99,8000
5952,20003768204,Michael McCaul,M001157,Republican,House,TX,Stock,Stifel Financial Corp,SF,us,Buy,2023-09-08,2023-10-10,125.0,64.12,8000
5953,20003768205,Michael McCaul,M001157,Republican,House,TX,Stock,Tapestry Inc,TPR,us,Buy,2023-09-01,2023-10-10,965.0,33.7,32500
5954,20003768206,Michael McCaul,M001157,Republican,House,TX,Stock,Tapestry Inc,TPR,us,Buy,2023-09-05,2023-10-10,985.0,33.01,32500
5955,20003768207,Michael McCaul,M001157,Republican,House,TX,Corporate-bond,JPMorgan Chase & Co,JPM,us,Buy,2023-09-07,2023-10-10,,,1000000
5956,20003768208,Michael McCaul,M001157,Republican,House,TX,Corporate-bond,JPMorgan Chase & Co,JPM,us,Sell,2023-09-21,2023-10-10,,,1000000
5957,20003768209,Michael McCaul,M001157,Republican,House,TX,Corporate-bond,JPMorgan Chase & Co,JPM,us,Buy,2023-09-21,2023-10-10,,,1000000
5958,20003768210,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN US GOVERNMENT MONEY MARKET FUND,OGVXX,,Buy,2023-09-01,2023-10-10,32501.0,1.0,32500
5959,20003768211,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN US GOVERNMENT MONEY MARKET FUND,OGVXX,,Sell,2023-09-07,2023-10-10,1000000.0,1.0,1000000
5960,20003768212,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,VANGUARD LONG TERM TAX EXEMPT FUND,VWLUX,,Buy,2023-09-01,2023-10-10,759.0,10.55,8000
5961,20003768213,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard Total Stock Market ETF,VTI,us,Buy,2023-09-22,2023-10-10,38.0,213.64,8000
5962,10000061565,William Hagerty,H000601,Republican,Senate,TN,Other-securities, 445 PARK COMMONS,,,Buy,2023-10-02,2023-10-18,,,375000
5963,10000061566,William Hagerty,H000601,Republican,Senate,TN,Other-securities,NSHD MSE BLOCK C JOINT VENTURE LLC,,,Buy,2023-10-02,2023-10-18,,,375000
5964,10000061548,Sheldon Whitehouse,W000802,Democrat,Senate,RI,Stock,Citigroup Inc,C,us,Sell,2023-09-20,2023-10-17,190.0,42.3,8000
5965,10000061549,Sheldon Whitehouse,W000802,Democrat,Senate,RI,Stock,PayPal Holdings Inc,PYPL,us,Sell,2023-09-20,2023-10-17,132.0,60.86,8000
5966,10000061550,Sheldon Whitehouse,W000802,Democrat,Senate,RI,Stock,AT&T Inc,T,us,Sell,2023-09-20,2023-10-17,515.0,15.55,8000
5967,10000061551,Sheldon Whitehouse,W000802,Democrat,Senate,RI,Mutual-fund,Hancock (John) Financial Opportunities Fund,BTO,us,Sell,2023-09-20,2023-10-17,311.0,25.77,8000
5968,10000061552,Sheldon Whitehouse,W000802,Democrat,Senate,RI,Stock,Warner Bros Discover Inc,WBD,us,Sell,2023-09-20,2023-10-17,697.0,11.5,8000
5969,10000061553,Sheldon Whitehouse,W000802,Democrat,Senate,RI,Stock,Intel Corp,INTC,us,Sell,2023-09-20,2023-10-17,231.0,34.69,8000
